x,y,z,freq
0.0727539,1.02832,-0.0866699,3.40545
0.0727539,1.02832,-0.0866699,1.13534
0.109131,1.01807,-0.0935059,3.17281
0.109131,1.01807,-0.0935059,3.31315
0.0925293,0.960205,-0.0981445,5.02362
0.0925293,0.960205,-0.0981445,7.00866
0.0541992,0.919434,-0.101562,0.274308
0.0100098,0.872559,-0.144531,0.382863
0.0100098,0.872559,-0.144531,5.67436
-0.0012207,0.876953,-0.107422,1.59866
-0.0012207,0.876953,-0.107422,2.26775
-0.0610352,0.888916,-0.122803,6.75332
-0.0610352,0.888916,-0.122803,1.29219
-0.0881348,0.953857,-0.095459,5.85333
-0.0881348,0.953857,-0.095459,7.3636
-0.0996094,0.98877,-0.11377,2.22363
0.0322266,1.03052,-0.0700684,1.53112
0.0322266,1.03052,-0.0700684,0.525081
-0.0302734,1.00513,-0.124268,7.67543
-0.0302734,1.00513,-0.124268,3.9213
-0.0627441,0.985596,-0.110107,0.017816
-0.0541992,1.0083,-0.113281,0.555451
-0.0541992,1.0083,-0.113281,1.40852
-0.0126953,1.02661,-0.114746,10.217
-0.0126953,1.02661,-0.114746,9.11781
0.0375977,1.0376,-0.0915527,5.55673
0.0375977,1.0376,-0.0915527,3.11918
0.0644531,1.03589,-0.0898438,0.597485
0.0644531,1.03589,-0.0898438,2.82472
0.108154,1.02051,-0.090332,6.15904
0.0981445,0.95459,-0.098877,3.68151
0.0981445,0.95459,-0.098877,3.2151
0.072998,0.911133,-0.102051,14.5953
0.072998,0.911133,-0.102051,6.47112
0.0288086,0.880127,-0.131836,6.54349
0.0288086,0.880127,-0.131836,0.286497
0.000976562,0.883789,-0.100098,1.8338
-0.0744629,0.898682,-0.129883,8.74674
-0.117676,0.987549,-0.122314,1.42212
-0.117676,0.987549,-0.122314,7.29543
-0.0131836,1.03638,-0.0859375,12.2877
-0.0131836,1.03638,-0.0859375,3.49103
0.0895996,1.04175,-0.0717773,3.63675
0.0895996,1.04175,-0.0717773,6.68817
0.0393066,1.03857,-0.0754395,1.56818
-0.0310059,1.02026,-0.121094,2.42809
-0.0310059,1.02026,-0.121094,4.66198
-0.074707,0.997559,-0.111328,3.72652
-0.074707,0.997559,-0.111328,3.88347
-0.0830078,1.01611,-0.112549,4.79067
-0.0830078,1.01611,-0.112549,0.0291708
-0.0310059,1.04321,-0.113525,6.01629
0.0239258,1.04761,-0.090332,6.26952
0.0239258,1.04761,-0.090332,6.97491
0.0783691,1.03418,-0.0881348,7.03919
0.0783691,1.03418,-0.0881348,3.859
0.123291,1.02124,-0.090332,2.13005
0.123291,1.02124,-0.090332,0.306871
0.092041,0.957764,-0.0922852,5.92891
0.00439453,0.88208,-0.133057,1.82949
-0.00854492,0.893799,-0.111328,14.0153
-0.0744629,0.906738,-0.126221,13.5517
-0.0744629,0.906738,-0.126221,3.71204
-0.122314,0.967529,-0.101807,9.47923
-0.122314,0.967529,-0.101807,6.42383
-0.133301,0.997803,-0.124512,1.30892
-0.133301,0.997803,-0.124512,2.60885
-0.0231934,1.03857,-0.10498,5.47556
0.0944824,1.03345,-0.0839844,1.75183
0.0944824,1.03345,-0.0839844,5.50522
0.0461426,1.03442,-0.074707,5.67375
0.0461426,1.03442,-0.074707,9.15263
-0.0263672,1.00903,-0.140625,9.58407
-0.0263672,1.00903,-0.140625,3.11784
-0.0871582,0.996338,-0.127197,2.24866
-0.0979004,1.01416,-0.139648,2.1103
-0.0979004,1.01416,-0.139648,7.65074
-0.0378418,1.03491,-0.138428,4.55488
-0.0378418,1.03491,-0.138428,5.7332
0.0456543,1.04321,-0.0998535,9.85647
0.134766,1.00488,-0.118652,9.30146
0.106201,0.94458,-0.116943,6.65276
0.106201,0.94458,-0.116943,4.09967
0.0571289,0.893799,-0.138184,3.23759
0.0180664,0.866699,-0.14917,4.85909
0.0180664,0.866699,-0.14917,0.530812
0.0090332,0.880859,-0.113525,1.41533
0.0090332,0.880859,-0.113525,2.9702
-0.0649414,0.903809,-0.131836,9.26179
-0.0649414,0.903809,-0.131836,4.29565
-0.122314,0.958008,-0.112549,6.42081
-0.125977,0.991211,-0.128174,0.0430982
-0.125977,0.991211,-0.128174,12.0864
-0.017334,1.0376,-0.108398,0.548439
-0.017334,1.0376,-0.108398,1.9995
0.0961914,1.02563,-0.0876465,4.1732
0.0961914,1.02563,-0.0876465,4.10625
0.067627,1.02466,-0.0795898,5.16897
-0.00927734,1,-0.143311,8.63333
-0.00927734,1,-0.143311,7.50795
-0.09375,0.983398,-0.145752,0.188501
-0.09375,0.983398,-0.145752,0.180859
0.03125,1.0415,-0.100586,2.6839
0.104248,1.04468,-0.0891113,1.53311
0.104248,1.04468,-0.0891113,17.8973
0.136475,1.01025,-0.0932617,3.93976
0.136475,1.01025,-0.0932617,2.45263
0.100098,0.941162,-0.0949707,1.3789
0.100098,0.941162,-0.0949707,1.52851
0.0405273,0.890381,-0.134277,5.22143
-0.0183105,0.865234,-0.134033,0.776919
-0.0183105,0.865234,-0.134033,0.76583
-0.0473633,0.881836,-0.121582,8.46136
-0.0473633,0.881836,-0.121582,4.77787
-0.0993652,0.918213,-0.121826,4.65102
-0.0993652,0.918213,-0.121826,4.84335
-0.143555,0.976807,-0.100098,2.59714
-0.132568,1.00342,-0.122314,0.323057
-0.132568,1.00342,-0.122314,0.337762
-0.00415039,1.04321,-0.0849609,4.91304
-0.00415039,1.04321,-0.0849609,5.00022
0.104736,1.0332,-0.0673828,16.2101
0.104736,1.0332,-0.0673828,5.52354
-0.111572,0.998535,-0.102295,2.75288
-0.111572,0.998535,-0.102295,6.59176
-0.118164,1.02173,-0.117676,0.323113
-0.118164,1.02173,-0.117676,1.17382
-0.0612793,1.05493,-0.108643,13.2029
0.0239258,1.05859,-0.0808105,4.68636
0.0239258,1.05859,-0.0808105,6.59612
0.108154,1.05566,-0.0727539,1.52503
0.108154,1.05566,-0.0727539,3.95015
0.148682,1.01514,-0.0869141,1.24601
0.148682,1.01514,-0.0869141,3.78024
0.120605,0.949951,-0.092041,2.46666
0.0510254,0.898926,-0.119629,6.46092
0.0510254,0.898926,-0.119629,3.04384
-0.0146484,0.878418,-0.128906,5.73117
-0.0146484,0.878418,-0.128906,5.86853
-0.0546875,0.891357,-0.11499,0.117742
-0.0546875,0.891357,-0.11499,1.45556
-0.106689,0.928223,-0.107666,6.29204
-0.129395,0.982178,-0.0961914,1.17362
-0.129395,0.982178,-0.0961914,1.95257
0.125732,1.02271,-0.0651855,4.58072
0.125732,1.02271,-0.0651855,4.09951
0.0563965,1.02173,-0.0693359,6.03506
-0.0339355,0.986816,-0.126465,1.05721
-0.0339355,0.986816,-0.126465,0.876422
-0.10083,0.983643,-0.112061,2.16517
-0.10083,0.983643,-0.112061,0.151825
-0.09375,1.02051,-0.12793,1.7306
-0.09375,1.02051,-0.12793,5.1818
-0.0354004,1.05396,-0.10498,0.658065
0.050293,1.04346,-0.0869141,1.63334
0.050293,1.04346,-0.0869141,0.944776
0.128906,1.0415,-0.0817871,0.109255
0.128906,1.0415,-0.0817871,3.70071
0.172852,0.990479,-0.10083,2.19777
0.172852,0.990479,-0.10083,1.34776
0.151123,0.918213,-0.0942383,2.91608
0.151123,0.918213,-0.0942383,2.08329
0.0878906,0.872559,-0.122803,0.993192
0.00463867,0.860107,-0.130371,4.90199
0.00463867,0.860107,-0.130371,7.21113
-0.057373,0.880859,-0.12207,6.24771
-0.122559,0.97583,-0.0969238,0.668417
-0.0668945,1,-0.0998535,3.17887
-0.0668945,1,-0.0998535,0.74652
0.0563965,1.02222,-0.081543,4.02397
0.0563965,1.02222,-0.081543,2.99379
0.112305,1.00269,-0.0732422,5.45158
0.0422363,0.999756,-0.0793457,2.48835
0.0422363,0.999756,-0.0793457,9.34045
-0.0466309,0.972656,-0.136963,3.33481
-0.0466309,0.972656,-0.136963,6.65736
-0.109131,0.988525,-0.112793,2.93441
-0.109131,0.988525,-0.112793,1.01033
-0.114258,1.02319,-0.135986,0.499432
-0.0527344,1.05322,-0.109131,5.95831
-0.0527344,1.05322,-0.109131,2.34851
0.0251465,1.03589,-0.095459,2.62043
0.0251465,1.03589,-0.095459,3.81689
0.123779,1.03613,-0.0688477,5.21288
0.123779,1.03613,-0.0688477,13.765
0.161621,0.984863,-0.103027,3.78156
0.132812,0.918213,-0.0998535,2.39888
-0.0341797,0.876709,-0.131836,3.92636
-0.0876465,0.891113,-0.131104,3.49282
-0.0876465,0.891113,-0.131104,4.36551
-0.129639,0.937988,-0.117676,4.19212
-0.129639,0.937988,-0.117676,0.095498
-0.134521,0.994385,-0.116455,6.2627
-0.0683594,1.01367,-0.101807,1.87624
-0.0683594,1.01367,-0.101807,1.17269
0.0576172,1.03906,-0.0754395,1.93023
0.0576172,1.03906,-0.0754395,4.79222
0.108887,1.02197,-0.0793457,1.01943
0.108887,1.02197,-0.0793457,5.20423
0.0200195,1.02393,-0.0966797,10.2865
-0.0754395,0.999268,-0.150391,7.08621
-0.0754395,0.999268,-0.150391,2.46756
-0.131592,1.01123,-0.118164,1.44873
-0.131592,1.01123,-0.118164,1.02245
-0.12085,1.04565,-0.139648,4.90439
-0.12085,1.04565,-0.139648,1.93266
-0.0317383,1.07983,-0.10498,2.78084
-0.0317383,1.07983,-0.10498,2.34003
0.161133,0.994385,-0.104004,160.428
0.161133,0.994385,-0.104004,0.93177
0.129395,0.933838,-0.0969238,0.191853
0.129395,0.933838,-0.0969238,2.35976
0.0405273,0.895508,-0.135254,3.14508
0.0405273,0.895508,-0.135254,1.55607
-0.036377,0.89917,-0.126953,0.423376
-0.0844727,0.916992,-0.124268,3.91392
-0.0844727,0.916992,-0.124268,13.6201
-0.13623,0.9646,-0.105469,5.66105
-0.13623,0.9646,-0.105469,6.93776
-0.144287,1.00977,-0.112793,1.80092
-0.144287,1.00977,-0.112793,1.69785
-0.065918,1.02271,-0.106201,2.14601
-0.065918,1.02271,-0.106201,0.909556
0.0710449,1.03296,-0.0847168,2.63178
0.126465,1.01904,-0.0712891,5.17291
0.126465,1.01904,-0.0712891,2.42944
0.0114746,1.01904,-0.0876465,4.65372
0.0114746,1.01904,-0.0876465,0.902766
-0.0966797,0.992188,-0.148926,4.90623
-0.0966797,0.992188,-0.148926,3.87008
-0.03125,1.07959,-0.103271,2.75396
0.0629883,1.04102,-0.104736,2.23858
0.0629883,1.04102,-0.104736,3.03623
0.140137,1.03345,-0.090332,6.16259
0.140137,1.03345,-0.090332,6.78927
0.150146,0.968506,-0.108887,6.07368
0.150146,0.968506,-0.108887,3.75552
0.121338,0.904541,-0.107178,6.20949
0.0266113,0.862305,-0.148682,3.11114
0.0266113,0.862305,-0.148682,3.94495
-0.0512695,0.869629,-0.138672,1.02875
-0.0512695,0.869629,-0.138672,6.51736
-0.0959473,0.893555,-0.138428,5.19357
-0.0959473,0.893555,-0.138428,4.97502
-0.13208,0.947266,-0.108154,0.885232
-0.13208,0.947266,-0.108154,2.18768
-0.130615,0.982178,-0.122314,4.10669
-0.0400391,0.98999,-0.116211,4.29178
-0.0400391,0.98999,-0.116211,1.69154
0.0905762,0.998779,-0.0917969,1.60769
0.0905762,0.998779,-0.0917969,1.29325
-0.0891113,0.968018,-0.147705,5.06794
-0.0891113,0.968018,-0.147705,2.18825
-0.158691,0.999268,-0.119873,3.09094
-0.158691,0.999268,-0.119873,0.610632
-0.134277,1.03833,-0.136719,0.794111
-0.0268555,1.06006,-0.0998535,3.48315
-0.0268555,1.06006,-0.0998535,3.699
0.0817871,1.02612,-0.102783,2.81802
0.0817871,1.02612,-0.102783,2.4162
0.188477,1.0166,-0.0803223,0.890786
0.188477,1.0166,-0.0803223,1.08767
0.190918,0.954834,-0.0991211,2.04156
0.130615,0.908203,-0.101074,0.0659024
0.130615,0.908203,-0.101074,5.85094
0.0187988,0.87085,-0.146729,0.841262
0.0187988,0.87085,-0.146729,1.11115
-0.0664062,0.889893,-0.116699,5.83291
-0.0664062,0.889893,-0.116699,0.544089
-0.107666,0.911865,-0.126465,5.08234
-0.106445,0.966064,-0.0935059,5.0899
-0.106445,0.966064,-0.0935059,1.89665
0.104248,1.0127,-0.0861816,8.06133
0.104248,1.0127,-0.0861816,2.7952
0.128418,1.01099,-0.0639648,7.71625
0.128418,1.01099,-0.0639648,6.3393
0.0227051,1.01855,-0.0913086,1.93211
-0.0756836,1.00195,-0.138184,5.78932
-0.0756836,1.00195,-0.138184,0.243512
-0.143311,1.03198,-0.106689,6.34361
-0.143311,1.03198,-0.106689,3.98083
-0.113525,1.06396,-0.123535,1.96639
-0.113525,1.06396,-0.123535,2.29935
0.00439453,1.07983,-0.0800781,0.237264
0.112305,1.04468,-0.078125,0.562128
0.112305,1.04468,-0.078125,2.22701
0.196533,1.03687,-0.0681152,3.87688
0.196533,1.03687,-0.0681152,2.2295
0.188477,0.975342,-0.0895996,9.12959
0.188477,0.975342,-0.0895996,0.384175
0.119385,0.925781,-0.0715332,0.22773
0.0562337,0.889404,-0.138184,7.9626
-0.00691732,0.889404,-0.138184,4.43979
-0.0700684,0.908203,-0.11377,8.91394
-0.105469,0.979492,-0.088623,2.02571
-0.0900879,1.00122,-0.0996094,7.05058
-0.0900879,1.00122,-0.0996094,6.88472
-0.0153809,1.00708,-0.09375,2.95482
0.092041,1.0105,-0.0800781,3.47038
0.092041,1.0105,-0.0800781,2.44837
0.108643,1.00269,-0.0666504,0.893077
0.108643,1.00269,-0.0666504,3.76402
-0.00610352,1.00757,-0.0900879,4.20613
-0.00610352,1.00757,-0.0900879,8.30363
-0.118896,0.988525,-0.135742,0.967326
-0.118896,0.988525,-0.135742,2.2789
-0.180176,1.02271,-0.117188,2.56213
-0.127441,1.05127,-0.133545,5.08402
-0.127441,1.05127,-0.133545,4.50473
-0.0131836,1.0686,-0.0825195,6.28707
-0.0131836,1.0686,-0.0825195,2.89355
0.0852051,1.03223,-0.0910645,3.39035
0.0852051,1.03223,-0.0910645,6.32882
0.176025,1.01611,-0.0837402,3.52219
0.165039,0.953857,-0.0925293,0.209884
-0.0373535,0.871338,-0.147461,1.47
-0.0983887,0.889893,-0.11792,8.55031
-0.0983887,0.889893,-0.11792,1.99801
-0.128662,0.912354,-0.13623,2.28458
-0.115967,0.968506,-0.0930176,3.98709
-0.115967,0.968506,-0.0930176,5.35237
-0.0893555,0.99292,-0.111572,1.48731
-0.0893555,0.99292,-0.111572,0.678706
-0.00830078,1.0022,-0.103516,1.60089
-0.00830078,1.0022,-0.103516,5.69822
0.109375,1.00415,-0.0908203,2.36078
0.105957,0.999268,-0.0820312,3.90217
0.105957,0.999268,-0.0820312,5.3409
-0.0109863,1.00586,-0.106689,11.529
-0.0109863,1.00586,-0.106689,7.41215
-0.115723,0.996094,-0.14502,0.40557
-0.115723,0.996094,-0.14502,2.25425
-0.18335,1.0332,-0.121582,6.34812
-0.124023,1.05811,-0.147949,0.320808
-0.124023,1.05811,-0.147949,0.77133
0.0146484,1.06836,-0.098877,5.50902
0.232422,1.01489,-0.100586,130.516
0.201416,0.946533,-0.108643,0.355015
0.201416,0.946533,-0.108643,6.15909
0.09375,0.903809,-0.110596,2.42034
0.09375,0.903809,-0.110596,5.00068
-0.0449219,0.87915,-0.167969,1.90841
-0.0957031,0.899658,-0.137939,2.95615
-0.0957031,0.899658,-0.137939,0.978268
-0.0976562,0.915771,-0.138916,10.3367
-0.0976562,0.915771,-0.138916,8.55118
-0.0625,0.969482,-0.0976562,3.28677
-0.0625,0.969482,-0.0976562,4.15959
-0.0344238,0.979492,-0.115723,5.13594
-0.0344238,0.979492,-0.115723,4.97308
0.0314941,0.991455,-0.107666,2.76944
0.121094,0.998535,-0.0966797,1.61173
0.121094,0.998535,-0.0966797,2.39677
0.0878906,0.998047,-0.0791016,6.96261
0.0878906,0.998047,-0.0791016,6.17696
-0.0336914,1.01221,-0.121338,6.51356
-0.0336914,1.01221,-0.121338,2.64661
-0.117432,0.999512,-0.143066,0.970994
0.0170898,1.07007,-0.0834961,2.13859
0.0170898,1.07007,-0.0834961,5.00202
0.118408,1.02856,-0.0947266,4.69454
0.118408,1.02856,-0.0947266,5.05511
0.205078,1.01147,-0.0871582,5.66489
0.205078,1.01147,-0.0871582,5.69652
0.172852,0.957031,-0.100342,0.910734
0.0830078,0.92334,-0.0927734,2.31633
0.0830078,0.92334,-0.0927734,2.55971
-0.0576172,0.888184,-0.149902,2.90262
-0.0576172,0.888184,-0.149902,0.89899
-0.111328,0.915039,-0.115479,2.42199
-0.111328,0.915039,-0.115479,6.59023
-0.118896,0.932373,-0.131836,5.09764
-0.118896,0.932373,-0.131836,0.230438
-0.0976562,0.98291,-0.0898438,2.81933
-0.0722656,0.988525,-0.104248,0.552736
-0.0722656,0.988525,-0.104248,4.9861
0.0183105,0.99292,-0.0900879,2.13327
0.0183105,0.99292,-0.0900879,2.86478
0.123535,1.00024,-0.0703125,5.05268
-0.0649414,1.00806,-0.109131,4.67352
-0.157715,1.00146,-0.124268,6.45436
-0.157715,1.00146,-0.124268,3.87917
-0.191162,1.0437,-0.115967,1.79728
-0.191162,1.0437,-0.115967,0.221561
-0.0939941,1.05713,-0.126465,4.04038
-0.0939941,1.05713,-0.126465,5.89634
0.0437012,1.05518,-0.0698242,0.606081
0.0437012,1.05518,-0.0698242,3.1316
0.125732,1.00708,-0.090332,4.42709
0.203369,0.989014,-0.0905762,3.68434
0.203369,0.989014,-0.0905762,4.51143
0.160156,0.928223,-0.0952148,2.42735
0.160156,0.928223,-0.0952148,7.16934
0.0578613,0.904053,-0.100098,2.72078
0.0578613,0.904053,-0.100098,0.793639
-0.0627441,0.880859,-0.154785,2.32152
-0.109375,0.903076,-0.105713,1.47428
-0.109375,0.903076,-0.105713,3.47268
-0.121582,0.919189,-0.133789,5.56291
-0.121582,0.919189,-0.133789,2.78153
0.0529785,0.983887,-0.0900879,2.13613
0.0529785,0.983887,-0.0900879,3.5152
0.125244,0.996094,-0.0874023,3.5009
0.0498047,1.00171,-0.0668945,2.10283
0.0498047,1.00171,-0.0668945,0.960668
-0.0852051,1.01904,-0.115967,4.22344
-0.0852051,1.01904,-0.115967,4.07166
-0.158447,1.01172,-0.142334,4.31499
-0.158447,1.01172,-0.142334,3.45665
-0.152588,1.04663,-0.111084,0.718435
-0.060791,1.05762,-0.124756,1.504
-0.060791,1.05762,-0.124756,6.35884
0.057373,1.0498,-0.0754395,0.367603
0.057373,1.0498,-0.0754395,5.71377
0.151611,1.0061,-0.0952148,0.719699
0.151611,1.0061,-0.0952148,1.21052
0.219482,0.989746,-0.0949707,3.97246
0.151611,0.930908,-0.0959473,0.295394
0.151611,0.930908,-0.0959473,2.06477
0.0461426,0.911865,-0.102295,7.14479
0.0461426,0.911865,-0.102295,5.31581
-0.0761719,0.894287,-0.147217,5.65417
-0.0935059,0.922119,-0.132324,0.87844
-0.0588379,0.962158,-0.0930176,4.92711
-0.0588379,0.962158,-0.0930176,2.37785
-0.0437012,0.9646,-0.117676,6.90723
0.0302734,0.980469,-0.104004,1.05535
0.0302734,0.980469,-0.104004,1.01598
0.104736,0.993652,-0.0922852,1.54095
0.104736,0.993652,-0.0922852,5.2124
0.0419922,1.00928,-0.0766602,1.0665
0.0419922,1.00928,-0.0766602,2.99279
-0.0603027,1.02393,-0.118164,5.90472
-0.146484,1.01538,-0.12915,1.32332
-0.146484,1.01538,-0.12915,0.627075
-0.166992,1.04712,-0.112305,3.22422
-0.166992,1.04712,-0.112305,1.36929
-0.0720215,1.0625,-0.135986,3.90507
-0.0720215,1.0625,-0.135986,4.17605
0.0734863,1.05029,-0.0844727,7.85248
0.0734863,1.05029,-0.0844727,9.3931
0.162842,1.00635,-0.0996094,6.43318
0.210938,0.998535,-0.101562,2.37833
0.0175781,0.929688,-0.119629,2.32752
-0.0817871,0.906738,-0.1521,2.73754
-0.0974121,0.930176,-0.10791,3.2187
-0.0974121,0.930176,-0.10791,4.5067
-0.0944824,0.937256,-0.141602,3.69092
-0.0944824,0.937256,-0.141602,3.82799
-0.0559082,0.980713,-0.0922852,0.840024
-0.0559082,0.980713,-0.0922852,1.70673
-0.0334473,0.975098,-0.116455,4.73757
-0.0334473,0.975098,-0.116455,5.28265
0.0478516,0.995361,-0.0939941,0.273068
0.110107,1.00513,-0.0795898,0.473504
0.110107,1.00513,-0.0795898,10.1729
0.0268555,1.02661,-0.0654297,8.28306
0.0268555,1.02661,-0.0654297,9.1295
-0.0964355,1.0415,-0.117676,3.58924
-0.0964355,1.0415,-0.117676,5.69826
-0.162109,1.03174,-0.134766,2.87887
-0.146973,1.0686,-0.107422,0.632841
-0.146973,1.0686,-0.107422,0.145289
-0.0478516,1.06543,-0.123535,0.465072
0.147217,0.998535,-0.105469,159.145
0.189453,0.999756,-0.108398,5.28946
0.189453,0.999756,-0.108398,3.22529
0.112793,0.946045,-0.119141,3.8363
0.112793,0.946045,-0.119141,9.15226
0.0217285,0.931152,-0.118408,0.928503
-0.0805664,0.911133,-0.157471,2.91536
-0.0805664,0.911133,-0.157471,4.37152
-0.0983887,0.924805,-0.117188,8.70195
-0.0983887,0.924805,-0.117188,4.80472
-0.0998535,0.925049,-0.141113,6.32559
-0.0998535,0.925049,-0.141113,6.99661
-0.0478516,0.960205,-0.0974121,3.4728
-0.0222168,0.963623,-0.12207,1.62245
-0.0222168,0.963623,-0.12207,0.703651
0.0478516,0.981934,-0.105713,0.172188
0.0478516,0.981934,-0.105713,2.12376
0.0898438,0.988281,-0.0964355,6.38075
0.0898438,0.988281,-0.0964355,2.43597
-0.0114746,1.0105,-0.079834,6.13159
-0.0114746,1.0105,-0.079834,7.75688
-0.116455,1.02197,-0.126465,0.731012
-0.0214844,1.03516,-0.13208,0.365574
-0.0214844,1.03516,-0.13208,2.09248
0.0876465,1.02588,-0.0939941,0.971647
0.0876465,1.02588,-0.0939941,2.69179
0.147705,0.987305,-0.101807,8.29626
0.184082,0.978516,-0.10083,8.88276
0.184082,0.978516,-0.10083,1.80803
0.111084,0.929688,-0.108398,1.7259
0.111084,0.929688,-0.108398,3.39929
0.0129395,0.90918,-0.111328,2.9442
0.0129395,0.90918,-0.111328,1.47886
-0.0754395,0.884033,-0.142334,3.58252
-0.0737305,0.910645,-0.106689,6.24948
-0.0737305,0.910645,-0.106689,4.18811
-0.0673828,0.912598,-0.124512,3.07715
-0.0673828,0.912598,-0.124512,6.41219
-0.0405273,0.948242,-0.0888672,0.586328
-0.0405273,0.948242,-0.0888672,7.42468
-0.0234375,0.949219,-0.109863,3.38022
0.0407715,0.979004,-0.0854492,0.14501
0.0407715,0.979004,-0.0854492,7.39466
-0.121094,1.02734,-0.107178,7.64569
-0.121094,1.02734,-0.107178,13.7049
-0.14624,1.02222,-0.124268,5.35098
-0.14624,1.02222,-0.124268,4.92591
-0.106689,1.05127,-0.0922852,3.79697
-0.000244141,1.05054,-0.107178,5.01635
-0.000244141,1.05054,-0.107178,6.39436
0.111328,1.03149,-0.0686035,0.643583
0.111328,1.03149,-0.0686035,1.91672
0.156738,0.991211,-0.0922852,0.97746
0.156738,0.991211,-0.0922852,2.07653
0.175293,0.98877,-0.083252,0.273594
0.0827637,0.94043,-0.0939941,5.90804
0.0827637,0.94043,-0.0939941,0.126909
-0.0129395,0.932617,-0.100586,5.29425
-0.0129395,0.932617,-0.100586,0.210907
-0.0646973,0.918945,-0.130371,2.17377
-0.0646973,0.918945,-0.130371,1.87853
-0.0429688,0.93457,-0.0900879,3.91395
-0.0429688,0.93457,-0.0900879,8.64487
-0.0476074,0.926758,-0.113525,3.92945
-0.0214844,0.963379,-0.100098,1.33228
0.0297852,0.99292,-0.0847168,0.23517
0.0883789,1.01392,-0.0854492,4.51268
0.0883789,1.01392,-0.0854492,5.75749
0.000732422,1.0415,-0.064209,3.25176
0.000732422,1.0415,-0.064209,4.42292
-0.0917969,1.04126,-0.110352,0.140554
-0.0917969,1.04126,-0.110352,6.63985
-0.129883,1.02759,-0.115967,1.40692
-0.105469,1.04907,-0.103271,2.61369
-0.105469,1.04907,-0.103271,2.72629
-0.00537109,1.03931,-0.118896,4.02808
-0.00537109,1.03931,-0.118896,5.3019
0.123291,1.02515,-0.0737305,5.39529
0.123291,1.02515,-0.0737305,2.50163
0.168701,1.00269,-0.0869141,1.95716
0.157715,0.994873,-0.0966797,7.01917
0.157715,0.994873,-0.0966797,4.63227
0.0656738,0.947266,-0.0996094,3.27531
0.0656738,0.947266,-0.0996094,7.99094
-0.012207,0.928223,-0.108643,0.0191847
-0.012207,0.928223,-0.108643,7.02115
-0.050293,0.909912,-0.108887,0.48935
-0.0527344,0.911133,-0.125977,1.80905
-0.032959,0.953857,-0.0991211,7.77434
-0.032959,0.953857,-0.0991211,11.254
-0.0354004,0.963135,-0.111328,1.31747
-0.0354004,0.963135,-0.111328,2.47021
0.00732422,0.991211,-0.0910645,0.994853
0.00732422,0.991211,-0.0910645,2.48877
0.0402832,1.00854,-0.0917969,3.05357
-0.0534668,1.03442,-0.0883789,4.27029
-0.0534668,1.03442,-0.0883789,7.95823
-0.129883,1.03174,-0.136719,5.59922
-0.129883,1.03174,-0.136719,4.04179
-0.124268,1.02002,-0.119873,5.08951
-0.124268,1.02002,-0.119873,6.71618
-0.0883789,1.04468,-0.106934,4.38042
0.00708008,1.03564,-0.123779,3.01388
0.00708008,1.03564,-0.123779,8.08798
0.0996094,1.0127,-0.0991211,30.6861
0.0996094,1.0127,-0.0991211,17.883
0.113037,0.998047,-0.104736,0.0401632
0.0563965,0.946777,-0.112793,1.43281
-0.0219727,0.930176,-0.12915,5.8784
-0.0722656,0.902344,-0.157227,7.92342
-0.0722656,0.902344,-0.157227,3.73049
-0.0476074,0.918213,-0.112549,13.6084
-0.0476074,0.918213,-0.112549,1.32702
-0.0454102,0.914307,-0.133057,0.038433
-0.0454102,0.914307,-0.133057,2.89683
-0.0358887,0.949463,-0.10498,2.0501
-0.0437012,0.961426,-0.138672,4.82856
-0.0437012,0.961426,-0.138672,6.90093
0.00488281,0.990723,-0.115967,0.126057
0.00488281,0.990723,-0.115967,14.9308
0.0466309,1.00757,-0.105713,8.03121
0.0466309,1.00757,-0.105713,7.49637
-0.0288086,1.03784,-0.0791016,3.42795
-0.101074,1.03809,-0.136719,8.74996
-0.101074,1.03809,-0.136719,10.7213
-0.116943,1.02075,-0.142334,2.3441
-0.116943,1.02075,-0.142334,3.39815
-0.0678711,1.04346,-0.129639,18.7724
0.12793,1.02197,-0.10791,542.993
0.152588,1.00391,-0.107666,15.9026
0.152588,1.00391,-0.107666,2.51249
0.142822,0.998779,-0.109619,0.961333
0.0705566,0.959717,-0.119141,5.34093
0.0705566,0.959717,-0.119141,0.823741
0.0119629,0.945068,-0.132324,1.7322
0.0119629,0.945068,-0.132324,1.89402
-0.029541,0.919434,-0.148682,9.75113
-0.029541,0.919434,-0.148682,3.83148
-0.0112305,0.926025,-0.116943,1.42971
-0.0112305,0.924316,-0.143555,5.20601
-0.0112305,0.924316,-0.143555,2.82427
-0.0131836,0.964355,-0.102539,1.22021
-0.0131836,0.964355,-0.102539,3.56133
-0.0419922,0.97583,-0.128418,3.32121
-0.0419922,0.97583,-0.128418,0.525135
0.010498,1.00903,-0.0998535,3.84505
0.010498,1.00903,-0.0998535,6.46405
0.0705566,1.02979,-0.0966797,1.03342
0.00390625,1.06006,-0.0822754,2.58993
0.00390625,1.06006,-0.0822754,0.233883
-0.0690918,1.04395,-0.119873,7.27178
0.0358887,1.03687,-0.121826,2.54874
0.0358887,1.03687,-0.121826,10.3251
0.128906,1.02271,-0.0944824,2.71669
0.128906,1.02271,-0.0944824,2.41385
0.146484,1.00903,-0.0983887,4.12287
0.146484,1.00903,-0.0983887,5.38422
0.125488,0.999756,-0.109863,3.6495
0.0463867,0.954834,-0.097168,2.70449
0.0463867,0.954834,-0.097168,11.6101
